"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"424","동물운송업","02_03_12_P","4830000","483000005020210008","20211229","","01","영업/정상","0000","정상","","","","","","0","","전라남도 나주시 빛가람동 ***-*","전라남도 나주시 빛가람로 ***, 가온빌딩 *층 (빛가람동)","58217","견상낙원","20220428181032","I","2022-07-02 17:34:28.0","","180498.927436916","169195.515064095","동물운송업","동물운송업","000","0",
"425","동물운송업","02_03_12_P","5080000","508000005020180050","20181029","","01","영업/정상","0000","정상","","","","","","0","","경상북도 구미시 산동읍 신당리 ****","경상북도 구미시 산동읍 신당*로 **, 아이프라자 ***호","39464","비바도기","20220428180959","I","2022-07-02 17:34:28.0","","328491.223181725","295973.723939886","동물운송업","동물운송업","000","0",
"426","동물운송업","02_03_12_P","5080000","508000005020190006","20190130","","01","영업/정상","0000","정상","","","","","","0","","경상북도 구미시 선산읍 교리 **-*","경상북도 구미시 선산읍 선산대로 ****-*","39116","멍마르뜨","20220428180959","I","2022-07-02 17:34:28.0","","318034.584025065","307538.053578476","동물운송업","동물운송업","000","0",
"427","동물운송업","02_03_12_P","5080000","508000005020190024","20190517","","01","영업/정상","0000","정상","","","","","","0","","경상북도 구미시 도개면 궁기리 ***-**","경상북도 구미시 도개면 도안로 ***","39103","최주옥 펫택시","20220428181001","I","2022-07-02 17:34:28.0","","319402.205516988","311913.661061375","동물운송업","동물운송업","000","0",
"428","동물운송업","02_03_12_P","5080000","508000005020200020","20200520","","01","영업/정상","0000","정상","","","","","054-441-5577","0","","경상북도 구미시 고아읍 문성리 ****-*","경상북도 구미시 고아읍 들성로 ***, *층","39147","뽀도독 애견 카페","20220428181009","I","2022-07-02 17:34:28.0","","320955.221221706","296379.781193531","동물운송업","동물운송업","000","0",
"429","동물운송업","02_03_12_P","5080000","508000005020200032","20200903","","01","영업/정상","0000","정상","","","","","","0","","경상북도 구미시 구평동 ***","경상북도 구미시 인동**길 **-** (구평동)","39445","개놀자까페","20220428181010","I","2022-07-02 17:34:28.0","","329846.524755955","288584.45658864","동물운송업","동물운송업","000","0",
"430","동물운송업","02_03_12_P","5080000","508000005020200035","20201123","","01","영업/정상","0000","정상","","","","","","0","","경상북도 구미시 신평동 **-*","경상북도 구미시 신비로*길 **-** (신평동)","39249","금돌이네펫(펫택시)","20220428181011","I","2022-07-02 17:34:28.0","","322986.096767273","292549.07997721","동물운송업","동물운송업","000","0",
"431","동물운송업","02_03_12_P","5080000","508000005020200036","20201202","","01","영업/정상","0000","정상","","","","","","0","","경상북도 구미시 봉곡동 ***-*","경상북도 구미시 봉곡서로 ** (봉곡동)","39205","다녀오개","20220428181011","I","2022-07-02 17:34:28.0","","317545.460421998","295754.531605114","동물운송업","동물운송업","000","0",
"432","동물운송업","02_03_12_P","5080000","508000005020210007","20210430","","01","영업/정상","0000","정상","","","","","","0","","경상북도 구미시 원평동 ***-**","경상북도 구미시 원남로**길 **-*, *층 (원평동)","39302","펫가마","20220428181012","I","2022-07-02 17:34:28.0","","319807.750212147","292557.503579458","동물운송업","동물운송업","000","0",
"433","동물운송업","02_03_12_P","5080000","508000005020210009","20210603","","01","영업/정상","0000","정상","","","","","","0","","경상북도 구미시 선기동 ***-**","경상북도 구미시 선기로*길 *-** (선기동)","39300","OuiOui(위위)","20220428181012","I","2022-07-02 17:34:28.0","","318253.055659995","292984.382719001","동물운송업","동물운송업","000","0",
"434","동물운송업","02_03_12_P","5130000","513000005020200011","20200806","","01","영업/정상","0000","정상","","","","","","0","","경상북도 경산시 백천동 ***-* 경산*차윤성타운","경상북도 경산시 백천길 **, ***동 ****호 (백천동, 경산*차윤성타운)","38649","펫뛰뛰","20220526133330","U","2022-07-02 17:34:28.0","","357423.177476356","257463.806539814","동물운송업","동물운송업","000","0",
"435","동물운송업","02_03_12_P","5310000","531000005020180008","20180709","","01","영업/정상","0000","정상","","","","","","0","","경상남도 진주시 상대동 ***-* 대동아파트 상가 *호","경상남도 진주시 도동천로***번길 *, 대동아파트 상가 *호 (상대동)","52776","반려동물과함께하는#설렘","20220428180947","I","2022-07-02 17:34:28.0","","301851.316500462","187985.153649102","동물운송업","동물운송업","000","0",
"436","동물운송업","02_03_12_P","5310000","531000005020200007","20201015","","01","영업/정상","0000","정상","","","","","","0","","경상남도 진주시 강남동 ***-*","경상남도 진주시 진주대로 ***-* (강남동)","52709","개와고양이","20220428180958","I","2022-07-02 17:34:28.0","","299023.179155058","187835.555025541","동물운송업","동물운송업","000","0",
"437","동물운송업","02_03_12_P","5590000","559000005020220016","20220427","","01","영업/정상","0000","정상","","","","","","0","","경기도 양주시 옥정동 *** 옥정 센트럴파크 푸르지오","경기도 양주시 옥정서로 ***, ***동 **층 *호 (옥정동, 옥정 센트럴파크 푸르지오)","11472","75머5430","20220428180923","I","2022-07-02 17:34:28.0","","207805.986815998","480250.235501533","동물운송업","동물운송업","000","0",
"438","동물운송업","02_03_12_P","5590000","559000005020220017","20220509","","01","영업/정상","0000","정상","","","","","","0","","경기도 양주시 옥정동 **** 율정마을**단지","경기도 양주시 옥정동로 ***, ****동 *층 *호 (옥정동, 율정마을**단지)","11474","pet 07거 0746","20220509132848","I","2022-07-02 17:34:28.0","","208886.394036564","479885.497151294","동물운송업","동물운송업","000","0",
"439","동물운송업","02_03_12_P","5710000","571000005020180036","20180822","","01","영업/정상","0000","정상","","","","","","0","","충청북도 청주시 청원구 오창읍 복현리 ***-*","충청북도 청주시 청원구 오창읍 복현*길 **-**","28129","케이엠 상사","20220428180856","I","2022-07-02 17:34:28.0","","240389.196256909","360378.832319531","동물운송업","동물운송업","000","0",
"440","동물운송업","02_03_12_P","5710000","571000005020180042","20180907","","01","영업/정상","0000","정상","","","","","043-288-7515","0","","충청북도 청주시 서원구 산남동 ***","충청북도 청주시 서원구 두꺼비로**번길 **, *층 (산남동)","28630","청주유기동물입양지원센터 개가 꿈꾸는 세상","20221104090312","U","2022-11-06 02:40:00.0","","241661.121053247","345625.116002913","동물운송업","동물운송업","000","0",
"441","동물운송업","02_03_12_P","5710000","571000005020180050","20180919","","01","영업/정상","0000","정상","","","","","","0","","충청북도 청주시 청원구 오창읍 양청리 ***-*","충청북도 청주시 청원구 오창읍 오창공원로 **-*, *층","28115","돌봄","20220428180859","I","2022-07-02 17:34:28.0","","237645.302267791","357249.273355928","동물운송업","동물운송업","000","0",
"442","동물운송업","02_03_12_P","5710000","571000005020190034","20190702","","01","영업/정상","0000","정상","","","","","043-212-7516","0","","충청북도 청주시 청원구 율량동 **** *층","충청북도 청주시 청원구 율량로***번길 **-*, *층 (율량동)","28320","펫돌봄(돌봄컴퍼니)","20221021163640","U","2022-10-23 02:40:00.0","","244348.517273115","351680.368220556","동물운송업","동물운송업","000","0",
"443","동물운송업","02_03_12_P","3610000","361000005020220001","20220721","","01","영업/정상","0000","정상","","","","","","0","","광주광역시 남구 행암동 *** 지에스타워 ***호","광주광역시 남구 효우*로**번길 **, 지에스타워 ***호 (행암동)","61765","참견아카데미","20220721101411","I","2022-07-23 00:22:29.0","","189807.490198364","178217.894295054","동물운송업","동물운송업","000","0",
"444","동물운송업","02_03_12_P","4170000","417000005020220001","20220721","","01","영업/정상","0000","정상","","","","","","0","","경기도 양평군 강상면 병산리 ****-**","경기도 양평군 강상면 강남로 ***","12571","pet244거7243","20220721150032","I","2022-07-23 00:22:29.0","","239998.557477072","444419.55378996","동물운송업","동물운송업","000","0",
"445","동물운송업","02_03_12_P","4540000","454000005020180032","20181008","","01","영업/정상","0000","정상","","","","","732-9195","0","","충청남도 논산시 취암동 ***-*","충청남도 논산시 중앙로 *** (취암동)","32954","야옹아멍멍해봐 황산애견점","20220428181203","I","2022-07-02 17:34:28.0","","207761.874039758","300128.916365247","동물운송업","동물운송업","000","0",
"446","동물운송업","02_03_12_P","4540000","454000005020200003","20200508","","01","영업/정상","0000","정상","","","","","","0","","충청남도 논산시 대교동 **","충청남도 논산시 중앙로***번길 ** (대교동)","32948","문애견택시 (09가8041)","20220428181203","I","2022-07-02 17:34:28.0","","207687.686003381","301118.110181446","동물운송업","동물운송업","000","0",
"447","동물운송업","02_03_12_P","5060000","506000005020210001","20210106","","01","영업/정상","0000","정상","","","","","054-434-2389","0","","경상북도 김천시 신음동 ***-*","경상북도 김천시 시청로 **, *층 (신음동)","39548","놀다가시개","20220428180952","I","2022-07-02 17:34:28.0","","300539.315075911","292746.84870907","동물운송업","동물운송업","000","0",
"448","동물운송업","02_03_12_P","5060000","506000005020210006","20210315","","01","영업/정상","0000","정상","","","","","","0","","경상북도 김천시 어모면 구례리 ****","경상북도 김천시 어모면 어모로 ****","39502","달려라 붕붕펫","20220428180952","I","2022-07-02 17:34:28.0","","298389.528344568","304809.472011292","동물운송업","동물운송업","000","0",
"449","동물운송업","02_03_12_P","5080000","508000005020210018","20210915","","01","영업/정상","0000","정상","","","","","","0","","경상북도 구미시 산동읍 신당리 **** 구미호반베르디움엘리트시티","경상북도 구미시 산동읍 해마루공원로 ***, ***동 ***호 (구미호반베르디움엘리트시티)","39466","펫타런","20220428181013","I","2022-07-02 17:34:28.0","","328393.982270732","294834.113784897","동물운송업","동물운송업","000","0",
"450","동물운송업","02_03_12_P","5080000","508000005020220001","20220517","","01","영업/정상","0000","정상","","","","","","0","","경상북도 구미시 상모동 **-** 태호하이츠빌","경상북도 구미시 상모로**길 **(상모동, 태호하이츠빌)","39338","팻택시119","20220517143318","I","2022-07-02 17:34:28.0","","322233.48315218","288435.6405386","동물운송업","동물운송업","000","0",
"451","동물운송업","02_03_12_P","5310000","531000005020210016","20211021","","01","영업/정상","0000","정상","","","","","","0","","경상남도 진주시 정촌면 예하리 **** 진주우방아이유쉘","경상남도 진주시 정촌면 삼일로 **, ***동 ***호 (진주우방아이유쉘)","52845","훌륭하개착하개","20220428181000","I","2022-07-02 17:34:28.0","","299974.234574501","180862.918577823","동물운송업","동물운송업","000","0",
"452","동물운송업","02_03_12_P","5370000","537000005020190020","20190803","","01","영업/정상","0000","정상","","","","","","0","","경상남도 거제시 사등면 사곡리 ***-* 사곡영진자이온아파트*단지 ***동 ****호","경상남도 거제시 사등면 두동로 **-**, ***동 ****호 (사곡영진자이온아파트*단지)","53278","위드미 다타 펫(WITH ME DATA PET)","20220428180928","I","2022-07-02 17:34:28.0","","343251.47660529","155938.225620403","동물운송업","동물운송업","000","0",
