"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"1351","동물위탁관리업","02_03_10_P","4680000","468000004820220005","20220211","","01","영업/정상","0000","정상","","","","","063-918-5444","0","","전라북도 익산시 어양동 ***-*","전라북도 익산시 무왕로 ****(어양동)","54563","멍캐슬","20220428181154","I","2022-07-02 17:34:28.0","","198358.955003512","273134.343314918","동물위탁관리업","동물위탁관리업","000","0",
"1352","동물위탁관리업","02_03_10_P","4680000","468000004820220006","20220629","","01","영업/정상","0000","정상","","","","","063-917-3313","0","","전라북도 익산시 황등면 황등리 ***-* *층","전라북도 익산시 황등면 황등로 ***-*, *층","54533","묵이네냥이","20220629132015","I","2022-07-02 17:34:28.0","","194925.717025085","278402.371555814","동물위탁관리업","동물위탁관리업","000","0",
"1353","동물위탁관리업","02_03_10_P","4840000","484000004820180002","20180806","","01","영업/정상","0000","정상","","","","","061-761-1625","0","","전라남도 광양시 광양읍 읍내리 **-*","전라남도 광양시 광양읍 읍성길 ***, *층","57743","프란다스의 개","20220428180955","I","2022-07-02 17:34:28.0","","253565.277666141","164380.180352023","동물위탁관리업","동물위탁관리업","000","0",
"1354","동물위탁관리업","02_03_10_P","4840000","484000004820180003","20180808","","01","영업/정상","0000","정상","","","","","","0","","전라남도 광양시 중동 **** 성호*차아파트","전라남도 광양시 광장로 ***-**, 상가동 *층 ***호 (중동, 성호*차아파트)","57794","자주오개 까까보개","20220428180955","I","2022-07-02 17:34:28.0","","263574.920906175","159548.395492483","동물위탁관리업","동물위탁관리업","000","0",
"1355","동물위탁관리업","02_03_10_P","4840000","484000004820180004","20180813","","01","영업/정상","0000","정상","","","","","061-792-1379","0","","전라남도 광양시 광영동 ***-*","전라남도 광양시 광영로 *** (광영동)","57717","핑크 pet 살롱","20220428180955","I","2022-07-02 17:34:28.0","","265422.242563831","163004.608377886","동물위탁관리업","동물위탁관리업","000","0",
"1356","동물위탁관리업","02_03_10_P","4840000","484000004820180005","20180817","","01","영업/정상","0000","정상","","","","","","0","","전라남도 광양시 광양읍 칠성리 ***-*","전라남도 광양시 광양읍 서천*길 **-**, *층","57754","안녕, 멍멍아","20220428180955","I","2022-07-02 17:34:28.0","","252831.693455684","163580.433837281","동물위탁관리업","동물위탁관리업","000","0",
"1357","동물위탁관리업","02_03_10_P","4840000","484000004820180006","20180916","","01","영업/정상","0000","정상","","","","","","0","","전라남도 광양시 중동 ****-*","전라남도 광양시 구마*길 ** (중동)","57779","러브애견","20220428180955","I","2022-07-02 17:34:28.0","","262885.894204351","161188.50480169","동물위탁관리업","동물위탁관리업","000","0",
"1358","동물위탁관리업","02_03_10_P","4840000","484000004820180007","20180916","","01","영업/정상","0000","정상","","","","","","0","","전라남도 광양시 중동 ****-*","전라남도 광양시 구마*길 ** (중동)","57779","러브펫하우스","20220428180955","I","2022-07-02 17:34:28.0","","262885.894204351","161188.50480169","동물위탁관리업","동물위탁관리업","000","0",
"1359","동물위탁관리업","02_03_10_P","4840000","484000004820180010","20180916","","01","영업/정상","0000","정상","","","","","061-761-6747","0","","전라남도 광양시 광양읍 칠성리 ***-*","전라남도 광양시 광양읍 인덕로 ****","57753","티아라 펫","20220428180955","I","2022-07-02 17:34:28.0","","253076.904358652","163910.89726325","동물위탁관리업","동물위탁관리업","000","0",
"1360","동물위탁관리업","02_03_10_P","4840000","484000004820180012","20181001","","01","영업/정상","0000","정상","","","","","061-792-7501","0","","전라남도 광양시 중동 ****-*","전라남도 광양시 사동로 ** (중동)","57780","광양동물메디컬센터","20220428180955","I","2022-07-02 17:34:28.0","","262710.238323025","160958.764459362","동물위탁관리업","동물위탁관리업","000","0",
"1361","동물위탁관리업","02_03_10_P","4840000","484000004820180013","20181004","","01","영업/정상","0000","정상","","","","","061-791-8944","0","","전라남도 광양시 중동 ****-**","전라남도 광양시 시청로 **, *층 (중동)","57786","도그몰","20220428180955","I","2022-07-02 17:34:28.0","","263788.965","160327.905","동물위탁관리업","동물위탁관리업","000","0",
"1362","동물위탁관리업","02_03_10_P","4840000","484000004820180014","20181004","","01","영업/정상","0000","정상","","","","","061-791-8977","0","","전라남도 광양시 마동 ****-*","전라남도 광양시 사동로 ***, *층 (마동)","57774","더펫","20220428180956","I","2022-07-02 17:34:28.0","","263439.688701726","161683.34485234","동물위탁관리업","동물위탁관리업","000","0",
"1363","동물위탁관리업","02_03_10_P","4840000","484000004820180015","20181116","","01","영업/정상","0000","정상","","","","","061-791-5214","0","","전라남도 광양시 중동 ****-*","전라남도 광양시 진등*길 ** (중동)","57779","해피애견왕국","20220428180956","I","2022-07-02 17:34:28.0","","263091.385","161558.96","동물위탁관리업","동물위탁관리업","000","0",
"1364","동물위탁관리업","02_03_10_P","4840000","484000004820180017","20181217","","01","영업/정상","0000","정상","","","","","","0","","전라남도 광양시 광양읍 덕례리 ****-*","전라남도 광양시 광양읍 대림오성로 **, *층 *호","57761","둥둥펫살롱","20220428180956","I","2022-07-02 17:34:28.0","","252011.931444845","163217.607708008","동물위탁관리업","동물위탁관리업","000","0",
"1365","동물위탁관리업","02_03_10_P","4840000","484000004820190001","20190107","","01","영업/정상","0000","정상","","","","","070-8860-3903","0","","전라남도 광양시 광영동 ***-*","전라남도 광양시 금영로 ***, *층 (광영동)","57717","느루","20220428180956","I","2022-07-02 17:34:28.0","","265629.604206279","163030.100670587","동물위탁관리업","동물위탁관리업","000","0",
"1366","동물위탁관리업","02_03_10_P","4840000","484000004820190006","20190716","","01","영업/정상","0000","정상","","","","","","0","","전라남도 광양시 광양읍 구산리 ***-**","전라남도 광양시 광양읍 서평*길 *, *층","57737","개편한세상","20220428180956","I","2022-07-02 17:34:28.0","","252467.216809424","164321.683431559","동물위탁관리업","동물위탁관리업","000","0",
"1367","동물위탁관리업","02_03_10_P","4840000","484000004820190008","20191127","","01","영업/정상","0000","정상","","","","","","0","","전라남도 광양시 광양읍 칠성리 ****-* *층","전라남도 광양시 광양읍 인덕로 ****, *층","57740","강남펫스타일","20220428180956","I","2022-07-02 17:34:28.0","","253110.297548742","164583.209135546","동물위탁관리업","동물위탁관리업","000","0",
"1368","동물위탁관리업","02_03_10_P","4840000","484000004820210001","20210325","","01","영업/정상","0000","정상","","","","","","0","","전라남도 광양시 광양읍 우산리 ***-*","전라남도 광양시 광양읍 신재로 ***","57733","플레이 바우","20220428180956","I","2022-07-02 17:34:28.0","","254472.1036385","165500.102190443","동물위탁관리업","동물위탁관리업","000","0",
"1369","동물위탁관리업","02_03_10_P","4840000","484000004820210002","20211013","","01","영업/정상","0000","정상","","","","","0617949473","0","","전라남도 광양시 광영동 ***-*","전라남도 광양시 광영로 *(광영동)","57715","멍이네 냥집사","20220428180957","I","2022-07-02 17:34:28.0","","266452.520793942","162845.426821839","동물위탁관리업","동물위탁관리업","000","0",
"1370","동물위탁관리업","02_03_10_P","5020000","502000004820190021","20190716","","01","영업/정상","0000","정상","","","","","","0","","경상북도 포항시 남구 오천읍 원리 ****","경상북도 포항시 남구 오천읍 원동로 ***","37880","오늘도 예쁘개","20220426185027","I","2022-07-02 17:34:28.0","","416651.534370116","277515.021053143","동물위탁관리업","동물위탁관리업","000","0",
"1371","동물위탁관리업","02_03_10_P","5020000","502000004820190022","20190719","","01","영업/정상","0000","정상","","","","","","0","","경상북도 포항시 남구 오천읍 용덕리 ***-* *층","경상북도 포항시 남구 오천읍 해병로***번길 **, *층","37909","똥폼잡는DOG","20220426185027","I","2022-07-02 17:34:28.0","","417727.09887789","277185.266337906","동물위탁관리업","동물위탁관리업","000","0",
"1372","동물위탁관리업","02_03_10_P","5020000","502000004820190023","20190729","","01","영업/정상","0000","정상","","","","","","0","","경상북도 포항시 남구 해도동 **-* *,*층","경상북도 포항시 남구 축항로 **-*, *,*층 (해도동)","37790","마마독스 애견호텔","20220426185027","I","2022-07-02 17:34:28.0","","413661.887208211","283528.932645036","동물위탁관리업","동물위탁관리업","000","0",
"1373","동물위탁관리업","02_03_10_P","5020000","502000004820190024","20190731","","01","영업/정상","0000","정상","","","","","054-283-5675","0","","경상북도 포항시 북구 대흥동 ***-*","경상북도 포항시 북구 용당로 ** (대흥동)","37742","헬로독","20220426185027","I","2022-07-02 17:34:28.0","","412774.666918102","284244.571740208","동물위탁관리업","동물위탁관리업","000","0",
"1374","동물위탁관리업","02_03_10_P","5020000","502000004820190025","20190813","","01","영업/정상","0000","정상","","","","","054-242-8287","0","","경상북도 포항시 북구 양덕동 ****","경상북도 포항시 북구 양덕남로 ** (양덕동)","37593","퍼니퍼피","20220426185028","I","2022-07-02 17:34:28.0","","416259.919286745","289142.129585025","동물위탁관리업","동물위탁관리업","000","0",
"1375","동물위탁관리업","02_03_10_P","5020000","502000004820190027","20191029","","01","영업/정상","0000","정상","","","","","054-291-4656","0","","경상북도 포항시 남구 오천읍 문덕리 ***-* *-*층","경상북도 포항시 남구 오천읍 냉천로 ***, *-*층","37890","마오네 문덕점","20220426185028","I","2022-07-02 17:34:28.0","","417040.197532182","275800.472357464","동물위탁관리업","동물위탁관리업","000","0",
"1376","동물위탁관리업","02_03_10_P","5020000","502000004820190028","20191029","","01","영업/정상","0000","정상","","","","","","0","","경상북도 포항시 남구 오천읍 원리 ****","경상북도 포항시 남구 오천읍 하원로*번길 **","37882","여기서 놀개","20220426185028","I","2022-07-02 17:34:28.0","","417142.026636612","277235.884803938","동물위탁관리업","동물위탁관리업","000","0",
"1377","동물위탁관리업","02_03_10_P","5020000","502000004820190029","20191029","","01","영업/정상","0000","정상","","","","","","0","","경상북도 포항시 북구 용흥동 *** 양학산KCC스위첸 상가","경상북도 포항시 북구 새천년대로***번길 **, 양학산KCC스위첸 상가 (용흥동)","37689","방글방글 애견샵","20220426185028","I","2022-07-02 17:34:28.0","","412172.757830168","283719.500781426","동물위탁관리업","동물위탁관리업","000","0",
"1378","동물위탁관리업","02_03_10_P","5020000","502000004820190033","20191206","","01","영업/정상","0000","정상","","","","","","0","","경상북도 포항시 남구 대도동 **-**","경상북도 포항시 남구 상공로 *** (대도동)","37779","티거야 사랑해","20220426185028","I","2022-07-02 17:34:28.0","","413257.916053901","282804.548889456","동물위탁관리업","동물위탁관리업","000","0",
"1379","동물위탁관리업","02_03_10_P","5020000","502000004820200001","20200204","","01","영업/정상","0000","정상","","","","","054-286-4540","0","","경상북도 포항시 남구 동해면 도구리 ***-**","경상북도 포항시 남구 동해면 일월로 **","37926","구야네 애견샵","20220426185028","I","2022-07-02 17:34:28.0","","420251.685560354","279166.602652813","동물위탁관리업","동물위탁관리업","000","0",
